MEV_ID,Estrategia,Archivo_generado,Detector_ID,Contrato_economico,Min_legs_fuente,Max_legs_fuente,Hops_repo,Hops_busqueda,Fuentes_cubiertas_sin_recorte_de_hops,Operadores_primarios,Operadores_secundarios,Pesos,Compilacion_Rhai,Estado_integracion,Ecuacion_original,Referencia_fuente
MEV-08-012,Liquidation discount arbitrage,generated/cartridges/strategies/mev_08_012_liquidation_discount_arbitrage.rhai,L_LIQ,liquidation,1,4,"[2, 3, 4]","[2, 3, 4]",False,"[8, 16, 21, 26]","[11, 13, 22, 23]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,Eligibility via protocol health metric (Aave: HF=(collateral value×weighted liquidation threshold)/borrow value; liquidation when HF<1). Π=seized collateral executable value-debt repaid-gas-flash/unwind costs.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A202:AA202"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A202:AB202"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A6202:AJ6232""}"
MEV-08-013,Partial-liquidation arbitrage,generated/cartridges/strategies/mev_08_013_partial_liquidation_arbitrage.rhai,L_LIQ,liquidation,1,4,"[2, 3, 4]","[2, 3, 4]",False,"[8, 16, 21, 26]","[11, 13, 22, 23]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,Eligibility via protocol health metric (Aave: HF=(collateral value×weighted liquidation threshold)/borrow value; liquidation when HF<1). Π=seized collateral executable value-debt repaid-gas-flash/unwind costs.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A203:AA203"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A203:AB203"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A6233:AJ6263""}"
MEV-08-014,Full-liquidation arbitrage,generated/cartridges/strategies/mev_08_014_full_liquidation_arbitrage.rhai,L_LIQ,liquidation,1,4,"[2, 3, 4]","[2, 3, 4]",False,"[8, 16, 21, 26]","[11, 13, 22, 23]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,Eligibility via protocol health metric (Aave: HF=(collateral value×weighted liquidation threshold)/borrow value; liquidation when HF<1). Π=seized collateral executable value-debt repaid-gas-flash/unwind costs.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A204:AA204"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A204:AB204"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A6264:AJ6294""}"
MEV-08-015,Cross-protocol liquidation arbitrage,generated/cartridges/strategies/mev_08_015_cross_protocol_liquidation_arbitrage.rhai,L_LIQ,liquidation,1,4,"[2, 3, 4]","[2, 3, 4]",False,"[8, 16, 21, 26]","[11, 13, 22, 23]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,Eligibility via protocol health metric (Aave: HF=(collateral value×weighted liquidation threshold)/borrow value; liquidation when HF<1). Π=seized collateral executable value-debt repaid-gas-flash/unwind costs.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A205:AA205"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A205:AB205"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A6295:AJ6325""}"
MEV-08-016,Cross-chain liquidation arbitrage,generated/cartridges/strategies/mev_08_016_cross_chain_liquidation_arbitrage.rhai,L_LIQ,liquidation,1,4,"[2, 3, 4]","[2, 3, 4]",False,"[8, 16, 21, 26]","[11, 13, 22, 23]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,Eligibility via protocol health metric (Aave: HF=(collateral value×weighted liquidation threshold)/borrow value; liquidation when HF<1). Π=seized collateral executable value-debt repaid-gas-flash/unwind costs.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A206:AA206"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A206:AB206"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A6326:AJ6356""}"
MEV-08-017,Oracle-update liquidation backrun,generated/cartridges/strategies/mev_08_017_oracle_update_liquidation_backrun.rhai,L_LIQ,liquidation,1,4,"[2, 3, 4]","[2, 3, 4]",False,"[8, 16, 21, 26]","[11, 13, 22, 23]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,Eligibility via protocol health metric (Aave: HF=(collateral value×weighted liquidation threshold)/borrow value; liquidation when HF<1). Π=seized collateral executable value-debt repaid-gas-flash/unwind costs.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A207:AA207"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A207:AB207"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A6357:AJ6387""}"
MEV-08-018,Liquidation-auction arbitrage,generated/cartridges/strategies/mev_08_018_liquidation_auction_arbitrage.rhai,L_AUCTION,auction,1,4,"[2, 3, 4]","[2, 3, 4]",False,"[19, 21, 23]","[8, 11, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Π(q,t)=ConservativeCollateralValue(q)-AuctionCost(q,t)-UnwindCost(q)-Gas-capital risk; solve lot size and timing under exact auction rules.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A208:AA208"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A208:AB208"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A6388:AJ6418""}"
MEV-08-019,Dutch-auction liquidation arbitrage,generated/cartridges/strategies/mev_08_019_dutch_auction_liquidation_arbitrage.rhai,L_AUCTION,auction,1,4,"[2, 3, 4]","[2, 3, 4]",False,"[19, 21, 23]","[8, 11, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Π(q,t)=ConservativeCollateralValue(q)-AuctionCost(q,t)-UnwindCost(q)-Gas-capital risk; solve lot size and timing under exact auction rules.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A209:AA209"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A209:AB209"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A6419:AJ6449""}"
MEV-08-020,Bad-debt auction arbitrage,generated/cartridges/strategies/mev_08_020_bad_debt_auction_arbitrage.rhai,L_AUCTION,auction,1,4,"[2, 3, 4]","[2, 3, 4]",False,"[19, 21, 23]","[8, 11, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Π(q,t)=ConservativeCollateralValue(q)-AuctionCost(q,t)-UnwindCost(q)-Gas-capital risk; solve lot size and timing under exact auction rules.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A210:AA210"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A210:AB210"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A6450:AJ6480""}"
MEV-08-021,Recapitalization auction arbitrage,generated/cartridges/strategies/mev_08_021_recapitalization_auction_arbitrage.rhai,L_AUCTION,auction,1,4,"[2, 3, 4]","[2, 3, 4]",False,"[19, 21, 23]","[8, 11, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Π(q,t)=ConservativeCollateralValue(q)-AuctionCost(q,t)-UnwindCost(q)-Gas-capital risk; solve lot size and timing under exact auction rules.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A211:AA211"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A211:AB211"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A6481:AJ6511""}"
MEV-08-022,Collateral redemption arbitrage,generated/cartridges/strategies/mev_08_022_collateral_redemption_arbitrage.rhai,L_COLLATERAL,redemption,1,4,"[2, 3, 4]","[2, 3, 4]",False,"[8, 13, 21]","[11, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Value debt/collateral claims in common numeraire using protocol conversion/redemption, then compare executable acquisition/repayment paths net of costs.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A212:AA212"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A212:AB212"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A6512:AJ6542""}"
MEV-08-023,Debt-repayment arbitrage,generated/cartridges/strategies/mev_08_023_debt_repayment_arbitrage.rhai,L_COLLATERAL,redemption,1,4,"[2, 3, 4]","[2, 3, 4]",False,"[8, 13, 21]","[11, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Value debt/collateral claims in common numeraire using protocol conversion/redemption, then compare executable acquisition/repayment paths net of costs.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A213:AA213"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A213:AB213"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A6543:AJ6573""}"
MEV-08-024,Underwater-position takeover arbitrage,generated/cartridges/strategies/mev_08_024_underwater_position_takeover_arbitrage.rhai,L_LIQ,liquidation,1,4,"[2, 3, 4]","[2, 3, 4]",False,"[8, 16, 21, 26]","[11, 13, 22, 23]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,Eligibility via protocol health metric (Aave: HF=(collateral value×weighted liquidation threshold)/borrow value; liquidation when HF<1). Π=seized collateral executable value-debt repaid-gas-flash/unwind costs.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A214:AA214"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A214:AB214"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A6574:AJ6604""}"
MEV-08-025,Interest-accrual timing arbitrage,generated/cartridges/strategies/mev_08_025_interest_accrual_timing_arbitrage.rhai,L_RATE,carry_projection,1,4,"[2, 3, 4]","[2, 3, 4]",False,"[8, 13, 21]","[10, 11, 16, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,Net carry over horizon H = earned supply/yield - borrow cost - protocol fees - hedge/transaction costs - capital/risk charge.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A215:AA215"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A215:AB215"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A6605:AJ6635""}"
MEV-09-001,Solver arbitrage,generated/cartridges/strategies/mev_09_001_solver_arbitrage.rhai,I_ROUTE,constrained_settlement,2,12,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[19, 27, 29]","[20, 22, 23, 24]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"maximize user/solver executable surplus under limit prices, token conservation, balances and settlement constraints; compare AMM/CLOB/RFQ routes.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A216:AA216"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A216:AB216"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A6636:AJ6666""}"
MEV-09-002,Intent-to-AMM arbitrage,generated/cartridges/strategies/mev_09_002_intent_to_amm_arbitrage.rhai,I_ROUTE,constrained_settlement,2,12,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[19, 27, 29]","[20, 22, 23, 24]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"maximize user/solver executable surplus under limit prices, token conservation, balances and settlement constraints; compare AMM/CLOB/RFQ routes.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A217:AA217"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A217:AB217"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A6667:AJ6697""}"
MEV-09-003,Intent-to-CLOB arbitrage,generated/cartridges/strategies/mev_09_003_intent_to_clob_arbitrage.rhai,I_ROUTE,constrained_settlement,2,12,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[19, 27, 29]","[20, 22, 23, 24]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"maximize user/solver executable surplus under limit prices, token conservation, balances and settlement constraints; compare AMM/CLOB/RFQ routes.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A218:AA218"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A218:AB218"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A6698:AJ6728""}"
MEV-09-004,Intent-to-RFQ arbitrage,generated/cartridges/strategies/mev_09_004_intent_to_rfq_arbitrage.rhai,I_ROUTE,constrained_settlement,2,12,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[19, 27, 29]","[20, 22, 23, 24]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"maximize user/solver executable surplus under limit prices, token conservation, balances and settlement constraints; compare AMM/CLOB/RFQ routes.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A219:AA219"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A219:AB219"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A6729:AJ6759""}"
MEV-09-005,Cross-intent netting arbitrage,generated/cartridges/strategies/mev_09_005_cross_intent_netting_arbitrage.rhai,I_BATCH,constrained_settlement,2,12,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[19, 24, 29]","[20, 22, 27]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Find feasible matching/clearing maximizing total surplus across orders plus external liquidity, subject to conservation and individual limit-price constraints.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A220:AA220"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A220:AB220"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A6760:AJ6790""}"
MEV-09-006,Coincidence-of-Wants settlement,generated/cartridges/strategies/mev_09_006_coincidence_of_wants_settlement.rhai,I_BATCH,constrained_settlement,2,12,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[19, 24, 29]","[20, 22, 27]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Find feasible matching/clearing maximizing total surplus across orders plus external liquidity, subject to conservation and individual limit-price constraints.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A221:AA221"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A221:AB221"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A6791:AJ6821""}"
MEV-09-007,Batch-auction arbitrage,generated/cartridges/strategies/mev_09_007_batch_auction_arbitrage.rhai,I_BATCH,constrained_settlement,2,12,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[19, 24, 29]","[20, 22, 27]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Find feasible matching/clearing maximizing total surplus across orders plus external liquidity, subject to conservation and individual limit-price constraints.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A222:AA222"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A222:AB222"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A6822:AJ6852""}"
MEV-09-008,Combinatorial-auction arbitrage,generated/cartridges/strategies/mev_09_008_combinatorial_auction_arbitrage.rhai,I_BATCH,constrained_settlement,3,16,"[3, 4, 5, 6, 7]","[3, 4, 5, 6, 7]",False,"[19, 24, 29]","[20, 22, 27]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Find feasible matching/clearing maximizing total surplus across orders plus external liquidity, subject to conservation and individual limit-price constraints.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A223:AA223"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A223:AB223"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A6853:AJ6883""}"
MEV-09-009,Dutch-auction decay arbitrage,generated/cartridges/strategies/mev_09_009_dutch_auction_decay_arbitrage.rhai,I_DUTCH,auction,2,12,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[21, 23, 24]","[8, 11, 22]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"Given auction price P(t), execute when external executable value V(t)-P(t)-costs is maximized subject to deadline/competition and min surplus.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A224:AA224"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A224:AB224"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A6884:AJ6914""}"
MEV-09-010,Exclusive-order-flow arbitrage,generated/cartridges/strategies/mev_09_010_exclusive_order_flow_arbitrage.rhai,I_ORDERFLOW,constrained_settlement,2,12,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[24, 25, 27]","[11, 22, 23]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,Only evaluate flows explicitly available to this searcher; price the authorized order/bundle against alternative settlement and costs. No inference of privileged/private data.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A225:AA225"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A225:AB225"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A6915:AJ6945""}"
MEV-09-011,Order-flow-auction arbitrage,generated/cartridges/strategies/mev_09_011_order_flow_auction_arbitrage.rhai,I_ORDERFLOW,constrained_settlement,2,12,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[24, 25, 27]","[11, 22, 23]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,Only evaluate flows explicitly available to this searcher; price the authorized order/bundle against alternative settlement and costs. No inference of privileged/private data.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A226:AA226"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A226:AB226"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A6946:AJ6976""}"
MEV-09-012,Surplus-capture arbitrage,generated/cartridges/strategies/mev_09_012_surplus_capture_arbitrage.rhai,I_ROUTE,constrained_settlement,2,12,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[19, 27, 29]","[20, 22, 23, 24]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"maximize user/solver executable surplus under limit prices, token conservation, balances and settlement constraints; compare AMM/CLOB/RFQ routes.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A227:AA227"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A227:AB227"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A6977:AJ7007""}"
MEV-09-013,Price-improvement arbitrage,generated/cartridges/strategies/mev_09_013_price_improvement_arbitrage.rhai,I_ROUTE,constrained_settlement,2,12,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[19, 27, 29]","[20, 22, 23, 24]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"maximize user/solver executable surplus under limit prices, token conservation, balances and settlement constraints; compare AMM/CLOB/RFQ routes.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A228:AA228"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A228:AB228"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A7008:AJ7038""}"
MEV-09-014,Internalization arbitrage,generated/cartridges/strategies/mev_09_014_internalization_arbitrage.rhai,I_ROUTE,constrained_settlement,2,12,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[19, 27, 29]","[20, 22, 23, 24]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"maximize user/solver executable surplus under limit prices, token conservation, balances and settlement constraints; compare AMM/CLOB/RFQ routes.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A229:AA229"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A229:AB229"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A7039:AJ7069""}"
MEV-09-015,Solver-routing arbitrage,generated/cartridges/strategies/mev_09_015_solver_routing_arbitrage.rhai,I_ROUTE,constrained_settlement,2,12,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[19, 27, 29]","[20, 22, 23, 24]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"maximize user/solver executable surplus under limit prices, token conservation, balances and settlement constraints; compare AMM/CLOB/RFQ routes.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A230:AA230"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A230:AB230"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A7070:AJ7100""}"
MEV-09-016,Solver–solver latency arbitrage,generated/cartridges/strategies/mev_09_016_solver_solver_latency_arbitrage.rhai,I_ROUTE,constrained_settlement,2,12,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[19, 27, 29]","[20, 22, 23, 24]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"maximize user/solver executable surplus under limit prices, token conservation, balances and settlement constraints; compare AMM/CLOB/RFQ routes.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A231:AA231"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A231:AB231"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A7101:AJ7131""}"
MEV-09-017,Private-order-flow backrun,generated/cartridges/strategies/mev_09_017_private_order_flow_backrun.rhai,I_ORDERFLOW,constrained_settlement,2,12,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[24, 25, 27]","[11, 22, 23]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,Only evaluate flows explicitly available to this searcher; price the authorized order/bundle against alternative settlement and costs. No inference of privileged/private data.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A232:AA232"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A232:AB232"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A7132:AJ7162""}"
MEV-09-018,MEV-Share backrun arbitrage,generated/cartridges/strategies/mev_09_018_mev_share_backrun_arbitrage.rhai,I_ORDERFLOW,constrained_settlement,2,12,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[24, 25, 27]","[11, 22, 23]",UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,Only evaluate flows explicitly available to this searcher; price the authorized order/bundle against alternative settlement and costs. No inference of privileged/private data.,"{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A233:AA233"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A233:AB233"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A7163:AJ7193""}"
MEV-09-019,Builder-integrated arbitrage,generated/cartridges/strategies/mev_09_019_builder_integrated_arbitrage.rhai,OBSERVE,observe_only,2,12,"[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",False,"[10, 11]",[22],UNCALIBRATED,NOT_RUN,STAGED_NOT_WIRED,"No is_opportunity=true. Emit structured evidence only until a lawful, deterministic, executable settlement path and required public/authorized data are present.","{""catalog"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!01_MEV_MATRIX_1_11!A234:AA234"", ""math"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!02_CARTRIDGE_MATH_MAP!A234:AB234"", ""master"": ""ArbitrageX_Master_264x31_LIVE_First(2).xlsx!07_MASTER_264x31!A7194:AJ7224""}"
